"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","mouseIndication","ProlificID","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Gender","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press"
"968","","0","html-button-response","21","137558","0.0-13.1-0.1-3.1","First_First","Yes","6417413921c539fd7d59e6e6","To decide between options","","yes","Left handed","Female","41","","","","","","","","","","","","","","",""
"2118","stim/Kitkat.jpg,stim/Oreo.jpg","","cta-radio","22","139680","0.0-13.2-0.2-1.2","First_First","Yes","6417413921c539fd7d59e6e6","To decide between options","","yes","Left handed","Female","41","","","trial","","","stim/Kitkat.jpg","672,672,672,671,666,663,659,642,619,596,583,576,575,574,575,581,595,619,646,671,690,692,693,692,679,665,641,628,618,613,610,608,605,598,591,577,562,546,531,520,511,505,503,501,499,491,478,470,469,467,460,453,448,447,446,444,443,441,438,437,432,426,424","607,605,597,580,558,534,510,465,434,403,385,373,369,367,369,372,375,375,374,374,373,373,373,372,369,367,363,356,347,340,335,331,327,322,315,301,266,239,221,211,204,201,200,200,198,198,198,198,198,198,198,198,198,199,199,201,202,203,206,206,208,211,212","1680007175171,1680007175184,1680007175202,1680007175219,1680007175234,1680007175251,1680007175267,1680007175284,1680007175300,1680007175317,1680007175334,1680007175351,1680007175367,1680007175384,1680007175540,1680007175551,1680007175567,1680007175584,1680007175601,1680007175618,1680007175634,1680007175651,1680007175699,1680007175747,1680007175755,1680007175767,1680007175786,1680007175800,1680007175818,1680007175834,1680007175851,1680007175868,1680007175884,1680007175901,1680007175917,1680007175934,1680007175951,1680007175967,1680007175984,1680007176001,1680007176019,1680007176035,1680007176051,1680007176068,1680007176084,1680007176101,1680007176117,1680007176134,1680007176155,1680007176168,1680007176184,1680007176201,1680007176217,1680007176452,1680007176483,1680007176500,1680007176517,1680007176534,1680007176551,1680007176568,1680007176584,1680007176601,1680007176617","142254","hidden","2","stim/Kitkat.jpg","stim/Oreo.jpg",""
"null","","","html-keyboard-response","23","139791","0.0-13.2-0.2-2.2","First_First","Yes","6417413921c539fd7d59e6e6","To decide between options","","yes","Left handed","Female","41","","","fixationMouse","","","","","","","","","","","","null"
"878","","0","html-button-response","24","141181","0.0-13.2-0.2-3.2","First_First","Yes","6417413921c539fd7d59e6e6","To decide between options","","yes","Left handed","Female","41","","","","","","","","","","","","","","",""
"1497","stim/Twix.jpg,stim/KinderBueno.jpg","","cta-radio","25","142682","0.0-13.3-0.3-1.3","First_First","Yes","6417413921c539fd7d59e6e6","To decide between options","","yes","Left handed","Female","41","","","trial","","","stim/Twix.jpg","704,704,703,702,699,695,692,684,671,663,653,647,639,637,632,627,624,623,619,614,610,606,606,603,600,598,595,594,593,591,583,570,559,556,552,548,546,553,597,650,675,679,677,660,637,607,575,546,527,514,503,494,485,472,467,462,453,442,434,430,426","594,593,593,592,589,587,584,573,560,544,526,509,481,460,441,428,419,413,406,400,395,390,388,381,378,376,375,374,373,372,369,364,360,359,359,359,359,359,356,339,330,329,328,326,318,310,299,288,279,271,265,259,251,242,238,235,229,224,218,213,209","1680007178633,1680007178691,1680007178731,1680007178747,1680007178763,1680007178771,1680007178784,1680007178800,1680007178818,1680007178834,1680007178851,1680007178867,1680007178884,1680007178900,1680007178917,1680007178933,1680007178949,1680007178966,1680007178984,1680007179000,1680007179016,1680007179033,1680007179049,1680007179066,1680007179083,1680007179100,1680007179117,1680007179134,1680007179156,1680007179168,1680007179185,1680007179201,1680007179218,1680007179235,1680007179251,1680007179267,1680007179284,1680007179301,1680007179317,1680007179334,1680007179351,1680007179367,1680007179484,1680007179501,1680007179517,1680007179534,1680007179551,1680007179568,1680007179584,1680007179601,1680007179618,1680007179635,1680007179650,1680007179668,1680007179684,1680007179700,1680007179717,1680007179734,1680007179750,1680007179767,1680007179784","145715","hidden","3","stim/Twix.jpg","stim/KinderBueno.jpg",""
"null","","","html-keyboard-response","26","142792","0.0-13.3-0.3-2.3","First_First","Yes","6417413921c539fd7d59e6e6","To decide between options","","yes","Left handed","Female","41","","","fixationMouse","","","","","","","","","","","","null"
"757","","0","html-button-response","27","144062","0.0-13.3-0.3-3.3","First_First","Yes","6417413921c539fd7d59e6e6","To decide between options","","yes","Left handed","Female","41","","","","","","","","","","","","","","",""
"1709","stim/Kitkat.jpg,stim/Ritter_sport.jpg","","cta-radio","28","145775","0.0-13.4-0.4-1.4","First_First","Yes","6417413921c539fd7d59e6e6","To decide between options","","yes","Left handed","Female","41","","","trial","","","stim/Kitkat.jpg","687,687,687,687,687,687,689,691,693,695,695,695,692,679,667,652,636,619,602,588,577,574,574,587,612,630,665,728,787,796,794,785,777,737,706,619,521,388,330,300,294,293,292,291,291,291,293,313,330,348,357,359,360,362,364,366,367,369,374,378,387,388","603,601,599,598,596,594,592,587,579,566,553,530,506,473,453,433,416,395,376,362,353,350,341,330,307,291,268,236,210,207,207,208,209,211,214,225,229,244,246,250,250,250,250,250,249,247,246,234,226,218,213,213,213,212,211,211,210,209,208,206,204,203","1680007181404,1680007181498,1680007181515,1680007181530,1680007181538,1680007181555,1680007181566,1680007181585,1680007181601,1680007181617,1680007181634,1680007181650,1680007181667,1680007181683,1680007181699,1680007181718,1680007181734,1680007181750,1680007181767,1680007181784,1680007181800,1680007181817,1680007181833,1680007181851,1680007181866,1680007181883,1680007181899,1680007181916,1680007181933,1680007181950,1680007181979,1680007181988,1680007182002,1680007182019,1680007182035,1680007182051,1680007182067,1680007182085,1680007182100,1680007182118,1680007182134,1680007182203,1680007182233,1680007182252,1680007182267,1680007182283,1680007182302,1680007182317,1680007182334,1680007182350,1680007182367,1680007182384,1680007182436,1680007182450,1680007182467,1680007182484,1680007182580,1680007182595,1680007182603,1680007182618,1680007182635,1680007182651","148485","hidden","4","stim/Kitkat.jpg","stim/Ritter_sport.jpg",""
"null","","","html-keyboard-response","29","145888","0.0-13.4-0.4-2.4","First_First","Yes","6417413921c539fd7d59e6e6","To decide between options","","yes","Left handed","Female","41","","","fixationMouse","","","","","","","","","","","","null"
"637","","0","html-button-response","30","147030","0.0-13.4-0.4-3.4","First_First","Yes","6417413921c539fd7d59e6e6","To decide between options","","yes","Left handed","Female","41","","","","","","","","","","","","","","",""
