"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","mouseIndication","ProlificID","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Gender","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press"
"1731","","0","html-button-response","10","62864","0.0-10.0-0.0-3.0","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","","","","","","","","","","","","",""
"1529","stim/MnM2.jpg,stim/Bounty.jpg","","cta-radio","11","64397","0.0-10.1-0.1-1.1","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","trial","","","stim/MnM2.jpg","673,670,662,654,650,644,638,630,617,608,600,596,592,591,589,589,588,586,584,582,580,578,575,569,565,562,561,559,556,553,550,549,548,547,546,545,544,544,544,544,544,544,544,545,548,548,549,549,550,551,552,552,554,556,558,561,565,567,569,569,570,571,571,568,564,560,553,541,528,515,502,489,474,460,447,436,426,419,415","608,605,599,590,584,574,562,550,532,522,512,508,500,496,492,487,485,480,476,470,465,460,451,442,435,430,427,424,419,416,413,411,410,407,405,404,402,395,391,387,383,380,377,374,371,369,368,366,365,363,362,357,351,348,345,341,337,332,327,322,319,313,307,299,290,283,274,263,255,248,242,235,229,223,218,214,211,209,209","1680006915198,1680006915220,1680006915236,1680006915253,1680006915270,1680006915287,1680006915304,1680006915320,1680006915337,1680006915354,1680006915370,1680006915387,1680006915404,1680006915419,1680006915437,1680006915454,1680006915470,1680006915487,1680006915504,1680006915519,1680006915536,1680006915553,1680006915569,1680006915586,1680006915603,1680006915619,1680006915636,1680006915653,1680006915669,1680006915686,1680006915702,1680006915719,1680006915737,1680006915753,1680006915770,1680006915787,1680006915804,1680006915819,1680006915836,1680006915853,1680006915870,1680006915886,1680006915903,1680006915920,1680006915935,1680006915953,1680006915970,1680006915986,1680006916003,1680006916019,1680006916036,1680006916053,1680006916070,1680006916086,1680006916103,1680006916119,1680006916135,1680006916153,1680006916170,1680006916186,1680006916204,1680006916219,1680006916236,1680006916253,1680006916270,1680006916286,1680006916302,1680006916319,1680006916335,1680006916353,1680006916370,1680006916386,1680006916402,1680006916419,1680006916436,1680006916452,1680006916469,1680006916486,1680006916502","65172","shown","1","stim/MnM2.jpg","stim/Bounty.jpg",""
"null","","","html-keyboard-response","12","64499","0.0-10.1-0.1-2.1","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","fixationMouse","","","","","","","","","","","","null"
"1587","","0","html-button-response","13","66589","0.0-10.1-0.1-3.1","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","","","","","","","","","","","","",""
"1120","You are now ready to begin the task.","0","html-button-response","14","67711","0.0-11.0","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","[object Object]","","","","","","","","","","","",""
"1430","","0","html-button-response","15","69143","0.0-12.0","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","","","","","","","","","","","","",""
"2109","stim/Twirl.jpg,stim/Twix.jpg","","cta-radio","16","71255","0.0-13.0-0.0-1.0","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","trial","","","stim/Twirl.jpg","674,672,669,668,666,664,663,662,660,657,656,654,653,652,650,650,650,649,648,648,647,647,646,645,643,642,642,641,638,635,633,631,630,629,627,625,622,620,618,616,615,614,613,612,610,609,607,606,606,604,604,598,597,596,594,591,588,587,587,586,585,584,582,581,579,579,578,576,576,573,571,570,568,567,565,563,563,562,562,560,559,557,555,554,552,550,550,548,546,545,544,543,542,541,541,538,537,536,534,533,532,529,526,521,518,515,510,506,499,494,490,486,483,479,476,475,473","594,590,585,580,577,570,565,559,550,543,536,530,524,518,513,510,508,505,501,499,496,493,491,489,483,481,479,479,475,471,469,467,465,463,460,457,454,451,448,445,444,443,442,441,439,438,436,434,433,432,431,426,424,423,420,417,414,413,411,410,408,407,405,403,400,399,398,396,395,391,389,386,384,382,379,378,376,375,374,372,370,368,366,364,362,360,358,356,354,352,351,349,348,346,345,343,341,339,336,334,332,327,323,317,313,308,302,295,287,279,274,270,265,262,259,257,255","1680006921496,1680006921514,1680006921530,1680006921548,1680006921563,1680006921581,1680006921597,1680006921613,1680006921630,1680006921647,1680006921663,1680006921680,1680006921698,1680006921714,1680006921731,1680006921747,1680006921764,1680006921781,1680006921798,1680006921814,1680006921831,1680006921847,1680006921864,1680006921881,1680006921896,1680006921912,1680006921938,1680006921946,1680006921963,1680006921979,1680006921996,1680006922013,1680006922029,1680006922047,1680006922062,1680006922079,1680006922096,1680006922114,1680006922129,1680006922147,1680006922163,1680006922179,1680006922196,1680006922212,1680006922229,1680006922246,1680006922263,1680006922279,1680006922306,1680006922322,1680006922329,1680006922346,1680006922362,1680006922379,1680006922396,1680006922412,1680006922430,1680006922445,1680006922462,1680006922478,1680006922496,1680006922512,1680006922530,1680006922547,1680006922563,1680006922579,1680006922596,1680006922613,1680006922630,1680006922647,1680006922663,1680006922679,1680006922696,1680006922712,1680006922728,1680006922745,1680006922762,1680006922778,1680006922795,1680006922812,1680006922828,1680006922846,1680006922861,1680006922879,1680006922896,1680006922912,1680006922929,1680006922944,1680006922963,1680006922980,1680006922995,1680006923011,1680006923028,1680006923045,1680006923063,1680006923079,1680006923095,1680006923111,1680006923128,1680006923144,1680006923161,1680006923178,1680006923195,1680006923211,1680006923228,1680006923245,1680006923261,1680006923278,1680006923295,1680006923312,1680006923328,1680006923344,1680006923361,1680006923378,1680006923394,1680006923412,1680006923428","71471","shown","0","stim/Twirl.jpg","stim/Twix.jpg",""
"null","","","html-keyboard-response","17","71356","0.0-13.0-0.0-2.0","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","fixationMouse","","","","","","","","","","","","null"
"1195","","0","html-button-response","18","73053","0.0-13.0-0.0-3.0","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","","","","","","","","","","","","",""
"2459","stim/Kitkat.jpg,stim/Reeses_white.jpg","","cta-radio","19","75514","0.0-13.1-0.1-1.1","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","trial","","","stim/Kitkat.jpg","701,701,701,701,700,698,697,695,693,693,692,692,692,692,692,691,690,688,686,685,684,682,681,680,678,677,676,674,673,671,670,668,666,666,664,664,664,664,663,663,663,662,662,662,661,660,660,660,660,659,658,658,657,656,656,655,654,652,651,650,649,648,648,648,647,647,647,647,646,646,645,644,642,637,630,621,613,609,604,597,590,585,578,573,570,565,561,558,553,549,541,538,534,532,529,525,518,512,508,503,500,494,489,485,482,478,474,468,465,460,456,450,444,440,435,433,431,430,430,430","599,593,590,587,583,577,573,567,564,562,562,560,558,556,554,548,544,540,535,530,528,522,519,515,512,509,506,503,500,497,495,492,489,487,485,484,483,481,481,480,479,479,478,477,476,476,475,474,473,472,471,469,469,468,466,465,463,460,459,457,456,454,453,452,452,451,450,449,448,447,445,444,441,438,430,421,412,407,400,392,384,377,370,365,361,356,353,349,346,341,334,330,328,326,323,320,312,307,304,301,297,294,290,288,286,284,280,277,275,272,269,264,260,258,254,252,251,250,249,249","1680006925341,1680006925380,1680006925393,1680006925411,1680006925428,1680006925443,1680006925461,1680006925476,1680006925494,1680006925511,1680006925544,1680006925559,1680006925575,1680006925592,1680006925609,1680006925627,1680006925643,1680006925660,1680006925676,1680006925693,1680006925709,1680006925725,1680006925742,1680006925759,1680006925775,1680006925792,1680006925809,1680006925825,1680006925842,1680006925859,1680006925875,1680006925892,1680006925910,1680006925925,1680006925943,1680006925960,1680006925975,1680006925992,1680006926011,1680006926025,1680006926055,1680006926071,1680006926087,1680006926103,1680006926141,1680006926167,1680006926183,1680006926225,1680006926241,1680006926258,1680006926279,1680006926295,1680006926309,1680006926324,1680006926342,1680006926359,1680006926376,1680006926392,1680006926408,1680006926425,1680006926441,1680006926458,1680006926475,1680006926491,1680006926508,1680006926583,1680006926729,1680006926777,1680006926873,1680006926905,1680006926910,1680006926925,1680006926942,1680006926957,1680006926974,1680006926990,1680006927007,1680006927024,1680006927041,1680006927057,1680006927074,1680006927091,1680006927107,1680006927124,1680006927140,1680006927157,1680006927173,1680006927191,1680006927207,1680006927225,1680006927242,1680006927257,1680006927275,1680006927292,1680006927307,1680006927325,1680006927342,1680006927358,1680006927373,1680006927390,1680006927407,1680006927423,1680006927440,1680006927457,1680006927474,1680006927490,1680006927509,1680006927523,1680006927540,1680006927557,1680006927573,1680006927590,1680006927606,1680006927623,1680006927641,1680006927658,1680006927674,1680006927691,1680006927694,1680006927790","75315","shown","1","stim/Kitkat.jpg","stim/Reeses_white.jpg",""
