"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","mouseIndication","ProlificID","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Gender","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press"
"1077","<br><br><br><br>","0","html-button-response","21","64755","0.0-13.1-0.1-3.1","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","","","","","","","","","","","","",""
"1902.6999999284744","stim/Kitkat.jpg,stim/Mars.bmp","","cta-radio","22","66658","0.0-13.2-0.2-1.2","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","trial","","","stim/Kitkat.jpg","944,958,982,1017,1051,1080,1092,1094,1089,1082,1077,1073,1072,1071,1070,1068,1057,1032,981,918,845,763,700,653,623,613,610,610,610,610,613,618,623,630,635,639,640","844,819,775,705,632,554,503,475,460,453,451,450,450,450,450,448,445,436,417,391,359,322,295,276,265,261,261,262,263,268,279,293,309,323,333,341,343","1680007098866,1680007098882,1680007098899,1680007098920,1680007098932,1680007098948,1680007098965,1680007098982,1680007098998,1680007099015,1680007099032,1680007099048,1680007099065,1680007099082,1680007099967,1680007099982,1680007099999,1680007100016,1680007100032,1680007100048,1680007100065,1680007100082,1680007100098,1680007100115,1680007100132,1680007100148,1680007100165,1680007100347,1680007100350,1680007100366,1680007100382,1680007100398,1680007100415,1680007100432,1680007100448,1680007100465,1680007100482","68270.19999992847","shown","2","stim/Kitkat.jpg","stim/Mars.bmp",""
"null","","","html-keyboard-response","23","66764","0.0-13.2-0.2-2.2","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","fixationMouse","","","","","","","","","","","","null"
"642","<br><br><br><br>","0","html-button-response","24","67907","0.0-13.2-0.2-3.2","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","","","","","","","","","","","","",""
"2348.100000023842","stim/Toblerone.jpg,stim/Loacker_tortina.jpg","","cta-radio","25","70256","0.0-13.3-0.3-1.3","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","trial","","","stim/Toblerone.jpg","956,956,956,954,950,944,932,915,892,863,846,837,835,834,835,836,838,840,842,844,845,848,849,851,852,854,855,857,858,860,861,863,864,865,866,867,868,869,873,879,884,889,892,893,894,895,895,896,897,899,902,902,903,903,899,892,880,866,849,826,805,783,759,738,720,706,696,689,684,681,680","851,850,849,841,821,784,715,640,567,502,469,454,450,449,449,449,450,451,451,451,452,452,452,452,452,452,452,452,452,452,452,452,451,451,450,450,450,449,447,444,442,441,440,439,439,438,437,434,430,423,413,403,388,370,353,337,322,311,302,297,296,296,301,309,317,325,331,335,338,340,340","1680007102174,1680007102192,1680007102199,1680007102215,1680007102232,1680007102249,1680007102266,1680007102282,1680007102299,1680007102315,1680007102332,1680007102349,1680007102365,1680007102382,1680007102704,1680007102716,1680007102732,1680007102749,1680007102766,1680007102782,1680007102799,1680007102815,1680007102832,1680007102849,1680007102865,1680007102882,1680007102899,1680007102915,1680007102932,1680007102949,1680007102965,1680007102982,1680007102999,1680007103015,1680007103032,1680007103243,1680007103257,1680007103266,1680007103283,1680007103299,1680007103315,1680007103332,1680007103349,1680007103365,1680007103382,1680007103399,1680007103634,1680007103649,1680007103666,1680007103682,1680007103699,1680007103715,1680007103732,1680007103749,1680007103765,1680007103782,1680007103799,1680007103815,1680007103832,1680007103849,1680007103865,1680007103882,1680007103899,1680007103915,1680007103932,1680007103949,1680007103965,1680007103982,1680007103999,1680007104015,1680007104032","71578.19999992847","shown","3","stim/Toblerone.jpg","stim/Loacker_tortina.jpg",""
"null","","","html-keyboard-response","26","70372","0.0-13.3-0.3-2.3","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","fixationMouse","","","","","","","","","","","","null"
"670","<br><br><br><br>","0","html-button-response","27","71544","0.0-13.3-0.3-3.3","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","","","","","","","","","","","","",""
"1663.2999999523163","stim/Loacker_tortina.jpg,stim/Reeses_white.jpg","","cta-radio","28","73209","0.0-13.4-0.4-1.4","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","trial","","","stim/Loacker_tortina.jpg","960,960,960,960,957,949,930,912,900,895,895,896,897,903,912,923,935,949,961,971,979,982,983,983,982,981,974,957,930,886,838,790,742,711,693,684,681","848,831,805,752,685,612,534,482,449,434,430,430,430,430,428,426,422,418,414,410,408,406,406,405,405,404,402,398,391,381,370,358,347,340,335,333,332","1680007105799,1680007105815,1680007105836,1680007105849,1680007105865,1680007105882,1680007105899,1680007105915,1680007105932,1680007105949,1680007105965,1680007106472,1680007106483,1680007106499,1680007106516,1680007106532,1680007106549,1680007106565,1680007106582,1680007106599,1680007106616,1680007106632,1680007106649,1680007106778,1680007106798,1680007106800,1680007106815,1680007106832,1680007106849,1680007106865,1680007106882,1680007106899,1680007106915,1680007106932,1680007106949,1680007106965,1680007106982","75203.89999997616","shown","4","stim/Loacker_tortina.jpg","stim/Reeses_white.jpg",""
"null","","","html-keyboard-response","29","73310","0.0-13.4-0.4-2.4","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","fixationMouse","","","","","","","","","","","","null"
"860","<br><br><br><br>","0","html-button-response","30","74672","0.0-13.4-0.4-3.4","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","","","","","","","","","","","","",""
