"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","mouseIndication","ProlificID","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Gender","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press"
"2510.1000003814697","stim/MnM2.jpg,stim/Bounty.jpg","","cta-radio","11","121320","0.0-10.1-0.1-1.1","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","trial","","","stim/Bounty.jpg","769,763,747,726,709,692,681,671,653,636,621,608,602,598,596,594,594,589,555,532,524,521,518,514,511,509,508,506,505,504,504,503,502,536,668,780,814,824,830,836,850,862,872,876,882,888,894,900,908,910,912,916,922,936,975,1029,1079,1106,1117,1125,1130,1131,1128,1122,1114,1104,1101,1097,1096,1095,1092,1092,1092,1092,1091","682,673,652,612,581,540,507,465,383,338,300,279,273,270,268,266,263,262,253,245,241,240,238,236,234,232,232,230,230,229,228,228,228,228,230,232,234,234,234,234,232,230,229,228,228,228,227,226,224,222,221,219,216,209,190,165,140,125,121,118,116,116,120,127,138,153,161,168,172,175,177,178,179,180,181","1680006973882,1680006973889,1680006973904,1680006973921,1680006973937,1680006973953,1680006973970,1680006973987,1680006974003,1680006974020,1680006974037,1680006974054,1680006974070,1680006974087,1680006974104,1680006974122,1680006974136,1680006974352,1680006974387,1680006974420,1680006974435,1680006974437,1680006974455,1680006974472,1680006974487,1680006974504,1680006974520,1680006974537,1680006974554,1680006974570,1680006974587,1680006974607,1680006974629,1680006974986,1680006975020,1680006975053,1680006975071,1680006975089,1680006975104,1680006975120,1680006975137,1680006975154,1680006975170,1680006975187,1680006975204,1680006975220,1680006975237,1680006975254,1680006975270,1680006975287,1680006975304,1680006975320,1680006975337,1680006975354,1680006975370,1680006975387,1680006975405,1680006975420,1680006975437,1680006975454,1680006975470,1680006975487,1680006975726,1680006975737,1680006975754,1680006975771,1680006975787,1680006975803,1680006975820,1680006975837,1680006975853,1680006975870,1680006975887,1680006975903,1680006975920","121399.30000019073","hidden","1","stim/MnM2.jpg","stim/Bounty.jpg",""
"null","","","html-keyboard-response","12","121439","0.0-10.1-0.1-2.1","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","fixationMouse","","","","","","","","","","","","null"
"1433","<br><br><br><br>","0","html-button-response","13","123381","0.0-10.1-0.1-3.1","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","","","","","","","","","","","","",""
"1293","You are now ready to begin the task.<br><br><br><br>","0","html-button-response","14","124676","0.0-11.0","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","[object Object]","","","","","","","","","","","",""
"1721","<br><br><br><br>","0","html-button-response","15","126399","0.0-12.0","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","","","","","","","","","","","","",""
"2036","stim/KinderBueno.jpg,stim/Oreo.jpg","","cta-radio","16","128440","0.0-13.0-0.0-1.0","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","trial","","","stim/KinderBueno.jpg","762,726,708,700,696,694,692,692,691,690,689,691,703,724,744,780,794,795,796,796,795,792,784,774,755,744,735,732,728,726,725,724,721,717,712,708,704,700,692,672,640,610,591,568,560,554,547,544,541,539,538,536,535,534,533,532,529,528,527,527,526,525,524,524","686,616,564,539,529,524,520,515,512,501,486,456,419,401,384,359,346,344,343,341,338,333,326,318,313,312,310,309,309,309,309,308,306,304,300,300,296,294,288,278,262,249,245,244,244,242,240,240,239,238,238,237,237,237,237,236,236,236,235,234,234,234,234,233","1680006981385,1680006981420,1680006981453,1680006981469,1680006981486,1680006981502,1680006981519,1680006981536,1680006981552,1680006981569,1680006981586,1680006981602,1680006981619,1680006981926,1680006981936,1680006981952,1680006981969,1680006981986,1680006982002,1680006982019,1680006982036,1680006982052,1680006982069,1680006982086,1680006982102,1680006982119,1680006982136,1680006982152,1680006982169,1680006982195,1680006982236,1680006982252,1680006982269,1680006982286,1680006982302,1680006982319,1680006982336,1680006982352,1680006982369,1680006982386,1680006982402,1680006982419,1680006982436,1680006982452,1680006982469,1680006982486,1680006982502,1680006982519,1680006982535,1680006982552,1680006982569,1680006982585,1680006982608,1680006982619,1680006982635,1680006982652,1680006982669,1680006982687,1680006982702,1680006982719,1680006982735,1680006982752,1680006982779,1680006982794","128901.80000019073","hidden","0","stim/KinderBueno.jpg","stim/Oreo.jpg",""
"null","","","html-keyboard-response","17","128552","0.0-13.0-0.0-2.0","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","fixationMouse","","","","","","","","","","","","null"
"1084","<br><br><br><br>","0","html-button-response","18","130150","0.0-13.0-0.0-3.0","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","","","","","","","","","","","","",""
"1396.2000002861023","stim/KinderBueno.jpg,stim/Ritter_sport.jpg","","cta-radio","19","131550","0.0-13.1-0.1-1.1","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","trial","","","stim/KinderBueno.jpg","756,734,706,695,680,676,670,666,664,662,662,661,661,662,655,650,634,628,623,615,609,603,600,596,592,588,585,580,576,572,568,564,559,556,553,550,547,544,541,539,537,535,534,533,532,530","670,625,575,554,524,506,489,468,463,460,457,455,452,451,446,442,427,419,413,404,399,392,388,385,380,377,373,367,363,358,352,348,343,340,335,329,325,320,316,312,310,307,304,303,301,300","1680006985172,1680006985185,1680006985202,1680006985218,1680006985235,1680006985252,1680006985268,1680006985285,1680006985301,1680006985318,1680006985335,1680006985352,1680006985368,1680006985385,1680006985627,1680006985634,1680006985652,1680006985668,1680006985684,1680006985701,1680006985718,1680006985735,1680006985751,1680006985768,1680006985785,1680006985801,1680006985818,1680006985835,1680006985851,1680006985868,1680006985885,1680006985901,1680006985918,1680006985935,1680006985951,1680006985968,1680006985985,1680006986002,1680006986018,1680006986035,1680006986051,1680006986068,1680006986085,1680006986101,1680006986118,1680006986135","132689.10000038147","hidden","1","stim/KinderBueno.jpg","stim/Ritter_sport.jpg",""
"null","","","html-keyboard-response","20","131671","0.0-13.1-0.1-2.1","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","fixationMouse","","","","","","","","","","","","null"
"953","<br><br><br><br>","0","html-button-response","21","133125","0.0-13.1-0.1-3.1","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","","","","","","","","","","","","",""
"1290.1000003814697","stim/Flake.jpg,stim/Loacker_tortina.jpg","","cta-radio","22","134418","0.0-13.2-0.2-1.2","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","trial","","","stim/Flake.jpg","765,760,759,750,743,736,728,725,724,728,730,721,712,683,661,647,621,611,600,594,588,579,576,572,568,567,564,562,560,560,557","647,615,592,526,487,458,424,407,395,375,370,365,360,342,326,315,297,288,280,277,275,272,271,269,269,268,268,267,267,266,265","1680006988279,1680006988287,1680006988301,1680006988317,1680006988334,1680006988350,1680006988367,1680006988384,1680006988400,1680006988417,1680006988434,1680006988687,1680006988701,1680006988718,1680006988734,1680006988751,1680006988768,1680006988784,1680006988800,1680006988818,1680006988835,1680006988851,1680006988868,1680006988884,1680006988901,1680006988918,1680006988934,1680006988951,1680006988968,1680006988984,1680006989001","135796.5","hidden","2","stim/Flake.jpg","stim/Loacker_tortina.jpg",""
"null","","","html-keyboard-response","23","134535","0.0-13.2-0.2-2.2","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","fixationMouse","","","","","","","","","","","","null"
"695","<br><br><br><br>","0","html-button-response","24","135745","0.0-13.2-0.2-3.2","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","","","","","","","","","","","","",""
"1487.5999999046326","stim/KinderBueno.jpg,stim/Kitkat.jpg","","cta-radio","25","137237","0.0-13.3-0.3-1.3","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","trial","","","stim/KinderBueno.jpg","737,727,706,697,692,694,700,706,700,696,692,675,668,649,635,623,612,607,604,597,592,587,580,576,571,564,560,553,546,540,533,530,527,524,523,522,521,520,519,518,518,517,516","662,632,553,506,470,416,400,390,388,385,383,373,367,352,343,334,327,324,322,317,311,306,298,294,288,281,276,270,263,256,250,248,246,244,243,242,241,240,240,240,239,239,239","1680006990788,1680006990801,1680006990818,1680006990834,1680006990850,1680006990867,1680006990884,1680006990900,1680006991179,1680006991185,1680006991200,1680006991217,1680006991234,1680006991250,1680006991267,1680006991284,1680006991300,1680006991317,1680006991334,1680006991350,1680006991367,1680006991384,1680006991401,1680006991417,1680006991434,1680006991451,1680006991467,1680006991484,1680006991501,1680006991517,1680006991533,1680006991551,1680006991567,1680006991584,1680006991601,1680006991617,1680006991633,1680006991650,1680006991667,1680006991683,1680006991700,1680006991718,1680006991733","138304.80000019073","hidden","3","stim/KinderBueno.jpg","stim/Kitkat.jpg",""
"null","","","html-keyboard-response","26","137356","0.0-13.3-0.3-2.3","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","fixationMouse","","","","","","","","","","","","null"
"782","<br><br><br><br>","0","html-button-response","27","138639","0.0-13.3-0.3-3.3","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","","","","","","","","","","","","",""
"1371.8000001907349","stim/Ritter_sport.jpg,stim/Flake.jpg","","cta-radio","28","140015","0.0-13.4-0.4-1.4","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","trial","","","stim/Flake.jpg","751,712,696,692,689,685,689,699,725,795,867,896,938,956,968,983,987,996,1008,1028,1044,1048,1049,1052,1052","673,572,498,479,467,427,407,401,386,357,344,337,333,331,327,314,307,301,293,279,268,266,264,261,260","1680006993682,1680006993715,1680006993733,1680006993736,1680006993750,1680006993766,1680006993783,1680006994123,1680006994134,1680006994150,1680006994166,1680006994183,1680006994199,1680006994216,1680006994233,1680006994249,1680006994266,1680006994490,1680006994499,1680006994517,1680006994532,1680006994549,1680006994567,1680006994582,1680006994599","141198.80000019073","hidden","4","stim/Ritter_sport.jpg","stim/Flake.jpg",""
"null","","","html-keyboard-response","29","140132","0.0-13.4-0.4-2.4","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","fixationMouse","","","","","","","","","","","","null"
